Platform: Windows | torch main-process threads: 5 | cpu_count: 6
Environment check completed in 0.01s
run_dir: trained\20260715_132120\smart_cuda_brake2
vec_env: DummyVecEnv
net_arch: [256, 256] | train_freq: 1 | gradient_steps: -1
arch: smart | features_dim: 256 | n_blocks: 2 | activation: relu | head net_arch: [256, 256]
    ep | steps |    reward |    r_pos |   r_fuel |   r_term |    noise |  dv/ref |  cur_d | docked | cur_prog |    ms/ep
113520 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1181 |    1.52 |  700.0 |  30.0% |      0/0 |     77.6
113530 |     2 |    571.38 |     9.94 |   163.84 |   397.60 |   0.1181 |    3.05 |  700.0 |  50.0% |      4/7 |    163.5
113540 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1181 |    1.52 |  700.0 |  30.0% |     6/16 |     77.9
113550 |     2 |    635.83 |     9.94 |   163.53 |   462.37 |   0.1181 |    3.06 |  700.0 |  10.0% |      0/9 |    151.1
113560 |     2 |    609.20 |     9.95 |   164.14 |   435.11 |   0.1181 |    3.05 |  700.0 |  60.0% |     5/17 |    153.6
[curriculum] dock rate < 50% for 3 windows -> regressing to 690.0 m
113570 |     2 |    553.50 |     9.93 |   163.59 |   379.97 |   0.1181 |    3.06 |  690.0 |  30.0% |      2/8 |    160.5
113580 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1181 |    1.53 |  690.0 |  50.0% |     7/17 |    429.3
113590 |     2 |    670.11 |     9.95 |   163.74 |   496.43 |   0.1181 |    3.05 |  690.0 |  50.0% |      2/4 |    143.4
113600 |     2 |    548.80 |     9.93 |   164.42 |   374.45 |   0.1181 |    3.04 |  690.0 |  30.0% |     6/17 |    159.2
113610 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1181 |    1.50 |  690.0 |  30.0% |      0/3 |    434.4
113620 |     2 |    557.63 |     9.93 |   164.52 |   383.18 |   0.1181 |    3.04 |  690.0 |  50.0% |     4/12 |    151.8
[curriculum] dock rate >= 50% -> advancing to 700.0 m
113630 |     1 |     -9.88 |    -9.88 |     0.00 |     0.00 |   0.1181 |    1.52 |  700.0 |  50.0% |      0/0 |     81.8
113640 |     2 |    546.22 |     9.94 |   165.15 |   371.13 |   0.1181 |    3.03 |  700.0 |  30.0% |      1/9 |    582.7
113650 |     2 |    625.57 |     9.95 |   164.35 |   451.27 |   0.1181 |    3.04 |  700.0 |  30.0% |     5/18 |    149.9
113660 |     2 |    638.69 |     9.95 |   163.64 |   465.10 |   0.1181 |    3.06 |  700.0 |  30.0% |      1/5 |    152.5
113670 |     2 |    674.16 |     9.93 |   164.48 |   499.75 |   0.1181 |    3.04 |  700.0 |  30.0% |     3/14 |    173.0
113680 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1181 |    1.53 |  700.0 |  20.0% |      0/0 |     75.9
113690 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1181 |    1.51 |  700.0 |  20.0% |     3/10 |     73.8
[curriculum] dock rate < 50% for 3 windows -> regressing to 690.0 m
113700 |     2 |    632.24 |     9.93 |   164.49 |   457.82 |   0.1181 |    3.04 |  690.0 |  70.0% |      0/0 |    148.8
113710 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1181 |    1.53 |  690.0 |  30.0% |     4/12 |     73.6
113720 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1181 |    1.52 |  690.0 |  40.0% |      0/0 |     78.1
113730 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1181 |    1.52 |  690.0 |  40.0% |      2/8 |     77.1
113740 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1181 |    1.53 |  690.0 |  30.0% |     7/18 |     79.5
113750 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1181 |    1.51 |  690.0 |  20.0% |      2/6 |     75.7
113760 |     2 |    553.53 |     9.94 |   163.85 |   379.74 |   0.1181 |    3.05 |  690.0 |  60.0% |     7/18 |    151.5
[curriculum] dock rate < 50% for 3 windows -> regressing to 680.0 m
113770 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1181 |    1.51 |  680.0 |  20.0% |      2/4 |     72.1
113780 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1181 |    1.52 |  680.0 |  60.0% |     4/12 |     80.7
113790 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1180 |    1.52 |  680.0 |  40.0% |      2/4 |    418.2
113800 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1180 |    1.53 |  680.0 |  40.0% |     7/12 |     74.6
113810 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1180 |    1.52 |  680.0 |  50.0% |      0/0 |     72.6
113820 |     2 |    621.78 |     9.94 |   164.65 |   447.19 |   0.1180 |    3.04 |  680.0 |  20.0% |     4/14 |    584.8
[curriculum] dock rate < 50% for 3 windows -> regressing to 670.0 m
113830 |     1 |    -10.15 |   -10.15 |     0.00 |     0.00 |   0.1180 |    1.51 |  670.0 |  50.0% |      0/0 |     76.4
113840 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1180 |    1.52 |  670.0 |  30.0% |     5/13 |     74.1
113850 |     2 |    638.85 |     9.93 |   163.82 |   465.10 |   0.1180 |    3.05 |  670.0 |  60.0% |      0/0 |    156.0
113860 |     2 |    599.98 |     9.94 |   163.63 |   426.41 |   0.1180 |    3.06 |  670.0 |  40.0% |      5/8 |    167.9
113870 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1180 |    1.52 |  670.0 |  20.0% |     7/18 |     82.2
113880 |     2 |    609.35 |     9.93 |   164.21 |   435.21 |   0.1180 |    3.04 |  670.0 |  40.0% |      3/9 |    147.7
113890 |     2 |    580.30 |     9.94 |   164.11 |   406.25 |   0.1180 |    3.05 |  670.0 |  60.0% |     7/16 |    143.4
[curriculum] dock rate >= 50% -> advancing to 680.0 m
113900 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1180 |    1.52 |  680.0 |  40.0% |      4/9 |     81.5
113910 |     2 |    627.45 |     9.94 |   163.51 |   453.99 |   0.1180 |    3.06 |  680.0 |  50.0% |     8/17 |    149.3
113920 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1180 |    1.52 |  680.0 |  50.0% |      5/8 |    412.8
113930 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1180 |    1.52 |  680.0 |  40.0% |     7/17 |     72.1
113940 |     2 |    696.94 |     9.93 |   164.19 |   522.82 |   0.1180 |    3.05 |  680.0 |  60.0% |      4/8 |    154.4
113950 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1180 |    1.52 |  680.0 |  20.0% |     7/17 |     77.1
[curriculum] dock rate < 50% for 3 windows -> regressing to 670.0 m
113960 |     2 |    599.35 |     9.94 |   163.55 |   425.87 |   0.1180 |    3.06 |  670.0 |  80.0% |      5/7 |    167.9
113970 |     2 |    678.90 |     9.93 |   164.88 |   504.09 |   0.1180 |    3.03 |  670.0 |  40.0% |     8/15 |    159.7
[curriculum] dock rate >= 50% -> advancing to 680.0 m
113980 |     2 |    622.29 |     9.79 |   164.36 |   448.15 |   0.1180 |    3.04 |  680.0 |  50.0% |      1/3 |    157.6
113990 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1180 |    1.53 |  680.0 |  20.0% |     6/17 |     70.9
114000 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1180 |    1.53 |  680.0 |  40.0% |      2/6 |     77.0
114010 |     2 |    581.77 |     9.95 |   164.80 |   407.03 |   0.1180 |    3.03 |  680.0 |  30.0% |     4/15 |    481.5
114020 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1180 |    1.52 |  680.0 |  30.0% |      3/6 |     75.4
114030 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1180 |    1.52 |  680.0 |  40.0% |     7/12 |     78.6
[curriculum] dock rate < 50% for 3 windows -> regressing to 670.0 m
114040 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1180 |    1.53 |  670.0 |  60.0% |      3/4 |     78.1
114050 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1180 |    1.52 |  670.0 |  40.0% |     8/15 |    398.9
[curriculum] dock rate >= 50% -> advancing to 680.0 m
114060 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1180 |    1.52 |  680.0 |  30.0% |      0/3 |     70.1
114070 |     2 |    533.09 |     9.94 |   164.11 |   359.04 |   0.1180 |    3.05 |  680.0 |  80.0% |     3/10 |    146.1
114080 |     2 |    567.42 |     9.94 |   163.68 |   393.80 |   0.1180 |    3.05 |  680.0 |  20.0% |      1/2 |    162.5
114090 |     2 |    643.22 |     9.94 |   163.60 |   469.68 |   0.1180 |    3.06 |  680.0 |  50.0% |     5/11 |    155.6
114100 |     2 |    615.52 |     9.94 |   163.40 |   442.18 |   0.1180 |    3.06 |  680.0 |  40.0% |      0/0 |    157.0
114110 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1180 |    1.52 |  680.0 |  20.0% |     5/14 |     79.6
[curriculum] dock rate < 50% for 3 windows -> regressing to 670.0 m
114120 |     2 |    520.45 |     9.93 |   164.25 |   346.27 |   0.1180 |    3.04 |  670.0 |  60.0% |      0/0 |    147.0
114130 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1180 |    1.53 |  670.0 |  40.0% |     7/12 |     72.7
[curriculum] dock rate >= 50% -> advancing to 680.0 m
114140 |     1 |     -9.88 |    -9.88 |     0.00 |     0.00 |   0.1179 |    1.53 |  680.0 |  50.0% |      0/0 |    420.1
114150 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1179 |    1.52 |  680.0 |  70.0% |      6/9 |     70.3
[curriculum] dock rate >= 50% -> advancing to 690.0 m
114160 |     1 |     -9.87 |    -9.87 |     0.00 |     0.00 |   0.1179 |    1.52 |  690.0 |  30.0% |      0/0 |    433.5
114170 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1179 |    1.52 |  690.0 |  50.0% |     5/11 |     81.7
114180 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1179 |    1.52 |  690.0 |  60.0% |    10/19 |     77.2
[curriculum] dock rate >= 50% -> advancing to 700.0 m
114190 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1179 |    1.52 |  700.0 |  30.0% |      3/6 |     76.1
114200 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1179 |    1.53 |  700.0 |  20.0% |     5/16 |     79.1
114210 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1179 |    1.53 |  700.0 |  60.0% |      5/7 |     73.5
114220 |     2 |    609.42 |     9.93 |   164.05 |   435.44 |   0.1179 |    3.05 |  700.0 |  60.0% |    11/19 |    154.1
[curriculum] dock rate >= 50% -> advancing to 710.0 m
114230 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1179 |    1.51 |  710.0 |  30.0% |      2/6 |     77.7
114240 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1179 |    1.53 |  710.0 |  20.0% |     4/16 |     74.2
114250 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1179 |    1.52 |  710.0 |  50.0% |      1/3 |     69.2
114260 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1179 |    1.52 |  710.0 |  60.0% |     6/11 |     78.6
[curriculum] dock rate >= 50% -> advancing to 720.0 m
114270 |     2 |    495.29 |     9.79 |   166.04 |   319.45 |   0.1179 |    3.01 |  720.0 |  60.0% |      1/2 |    154.4
114280 |     2 |    595.98 |     9.95 |   163.68 |   422.35 |   0.1179 |    3.05 |  720.0 |  40.0% |     6/11 |    148.0
[curriculum] dock rate >= 50% -> advancing to 730.0 m
114290 |     1 |     -9.89 |    -9.89 |     0.00 |     0.00 |   0.1179 |    1.51 |  730.0 |  60.0% |      0/0 |    410.1
114300 |     2 |    562.45 |     9.93 |   164.62 |   387.89 |   0.1179 |    3.04 |  730.0 |  50.0% |      4/9 |    147.1
114310 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1179 |    1.51 |  730.0 |  30.0% |     7/18 |     76.5
114320 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1179 |    1.51 |  730.0 |  10.0% |      1/6 |     76.1
114330 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1179 |    1.51 |  730.0 |  40.0% |     5/18 |     89.1
114340 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1179 |    1.53 |  730.0 |  30.0% |      1/4 |     83.2
114350 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1179 |    1.52 |  730.0 |  30.0% |     4/15 |     82.3
[curriculum] dock rate < 50% for 3 windows -> regressing to 720.0 m
114360 |     1 |    -10.16 |   -10.16 |     0.00 |     0.00 |   0.1179 |    1.52 |  720.0 |  20.0% |      0/0 |    437.5
114370 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1179 |    1.51 |  720.0 |  40.0% |      3/9 |     76.2
114380 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1179 |    1.52 |  720.0 |  40.0% |     7/17 |     85.2
114390 |     2 |    583.73 |     9.93 |   164.91 |   408.88 |   0.1179 |    3.03 |  720.0 |  30.0% |      2/8 |    169.2
114400 |     2 |    545.63 |     9.94 |   163.82 |   371.87 |   0.1179 |    3.05 |  720.0 |  40.0% |     6/17 |    485.3
114410 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1179 |    1.53 |  720.0 |  10.0% |      1/4 |     77.5
114420 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1179 |    1.52 |  720.0 |  50.0% |     3/13 |     79.0
[curriculum] dock rate < 50% for 3 windows -> regressing to 710.0 m
114430 |     2 |    666.74 |    10.08 |   164.00 |   492.65 |   0.1179 |    3.05 |  710.0 |  40.0% |      1/4 |    166.4
114440 |     2 |    592.08 |     9.93 |   163.47 |   418.68 |   0.1179 |    3.06 |  710.0 |  20.0% |     3/14 |    158.5
114450 |     2 |    641.16 |     9.93 |   163.77 |   467.46 |   0.1179 |    3.05 |  710.0 |  40.0% |      0/0 |    149.4
114460 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1179 |    1.53 |  710.0 |  40.0% |      4/8 |     72.3
114470 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1179 |    1.53 |  710.0 |  40.0% |      0/0 |    424.0
114480 |     2 |    609.56 |     9.94 |   165.21 |   434.41 |   0.1179 |    3.03 |  710.0 |  50.0% |      5/8 |    147.2
[curriculum] dock rate >= 50% -> advancing to 720.0 m
114490 |     1 |     -9.87 |    -9.87 |     0.00 |     0.00 |   0.1179 |    1.53 |  720.0 |  50.0% |      0/0 |     74.8
114500 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1178 |    1.52 |  720.0 |  60.0% |      4/8 |     80.2
114510 |     2 |    567.67 |     9.94 |   163.81 |   393.93 |   0.1178 |    3.05 |  720.0 |  60.0% |     9/19 |    161.2
[curriculum] dock rate >= 50% -> advancing to 730.0 m
114520 |     2 |    580.26 |     9.80 |   163.82 |   406.64 |   0.1178 |    3.05 |  730.0 |  30.0% |      0/4 |    150.2
114530 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1178 |    1.52 |  730.0 |  40.0% |     6/16 |     85.9
114540 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1178 |    1.51 |  730.0 |  20.0% |      0/0 |     73.1
114550 |     2 |    662.66 |     9.94 |   163.88 |   488.84 |   0.1178 |    3.05 |  730.0 |  30.0% |     2/14 |    151.3
114560 |     2 |    523.50 |     9.93 |   165.09 |   348.48 |   0.1178 |    3.03 |  730.0 |  20.0% |      0/4 |    152.2
114570 |     2 |    588.93 |     9.94 |   164.15 |   414.84 |   0.1178 |    3.05 |  730.0 |  60.0% |     4/11 |    154.2
114580 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1178 |    1.52 |  730.0 |  40.0% |     9/19 |     76.5
[curriculum] dock rate >= 50% -> advancing to 740.0 m
114590 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1178 |    1.53 |  740.0 |  50.0% |      4/7 |     79.7
114600 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1178 |    1.52 |  740.0 |  40.0% |     9/18 |    412.0
[curriculum] dock rate >= 50% -> advancing to 750.0 m
114610 |     2 |    680.35 |     9.80 |   164.10 |   506.45 |   0.1178 |    3.05 |  750.0 |  40.0% |      0/4 |    487.4
114620 |     2 |    612.62 |     9.94 |   164.31 |   438.38 |   0.1178 |    3.04 |  750.0 |  20.0% |     2/14 |    162.4
114630 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1178 |    1.51 |  750.0 |  20.0% |      0/0 |    425.0
114640 |     2 |    605.04 |     9.94 |   164.25 |   430.85 |   0.1178 |    3.04 |  750.0 |  50.0% |      3/8 |    155.1
114650 |     2 |    506.19 |     9.93 |   163.88 |   332.38 |   0.1178 |    3.05 |  750.0 |  50.0% |      0/0 |    530.0
114660 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1178 |    1.50 |  750.0 |  30.0% |     5/10 |    393.6
114670 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1178 |    1.52 |  750.0 |  40.0% |     9/18 |     79.9
[curriculum] dock rate < 50% for 3 windows -> regressing to 740.0 m
114680 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1178 |    1.51 |  740.0 |  20.0% |      1/5 |     78.0
114690 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1178 |    1.53 |  740.0 |  60.0% |     6/16 |     79.9
114700 |     2 |    600.84 |     9.94 |   164.85 |   426.04 |   0.1178 |    3.03 |  740.0 |  70.0% |      5/8 |    150.2
114710 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1178 |    1.52 |  740.0 |  60.0% |    12/18 |     74.9
[curriculum] dock rate >= 50% -> advancing to 750.0 m
114720 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1178 |    1.51 |  750.0 |  50.0% |      3/6 |     72.8
114730 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1178 |    1.53 |  750.0 |  30.0% |     5/14 |     73.0
114740 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1178 |    1.53 |  750.0 |  20.0% |      0/0 |     75.0
114750 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1178 |    1.51 |  750.0 |  20.0% |      2/9 |     76.4
114760 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1178 |    1.52 |  750.0 |  30.0% |     3/18 |     78.2
114770 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1178 |    1.51 |  750.0 |  30.0% |      2/8 |     68.0
114780 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1178 |    1.53 |  750.0 |  20.0% |     4/18 |     85.0
[curriculum] dock rate < 50% for 3 windows -> regressing to 740.0 m
114790 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1178 |    1.53 |  740.0 |  40.0% |      2/6 |     83.6
114800 |     2 |    581.10 |     9.94 |   163.68 |   407.48 |   0.1178 |    3.05 |  740.0 |  30.0% |     4/14 |    151.3
114810 |     2 |    593.49 |     9.95 |   163.65 |   419.90 |   0.1178 |    3.06 |  740.0 |  50.0% |      0/0 |    155.4
114820 |     2 |    634.42 |     9.94 |   163.47 |   461.01 |   0.1178 |    3.06 |  740.0 |  30.0% |     5/13 |    479.2
114830 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1178 |    1.52 |  740.0 |  40.0% |      0/0 |     72.0
114840 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1178 |    1.51 |  740.0 |  30.0% |      3/9 |     75.8
[curriculum] dock rate < 50% for 3 windows -> regressing to 730.0 m
114850 |     1 |    -10.16 |   -10.16 |     0.00 |     0.00 |   0.1178 |    1.52 |  730.0 |  20.0% |      0/0 |     74.0
[throughput]     162324 timesteps |     50.5 steps/s |  19.79 ms/step
114860 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1177 |    1.53 |  730.0 |  30.0% |     4/12 |     95.1
114870 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1177 |    1.52 |  730.0 |  30.0% |     7/18 |     71.5
114880 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1177 |    1.53 |  730.0 |  60.0% |      5/6 |     83.3
114890 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1177 |    1.52 |  730.0 |  10.0% |     7/18 |    100.4
114900 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1177 |    1.52 |  730.0 |  30.0% |      2/5 |     81.7
114910 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1177 |    1.53 |  730.0 |  40.0% |     7/17 |     71.9
[curriculum] dock rate < 50% for 3 windows -> regressing to 720.0 m
114920 |     1 |    -10.17 |   -10.17 |     0.00 |     0.00 |   0.1177 |    1.53 |  720.0 |  30.0% |      0/0 |     85.8
114930 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1177 |    1.51 |  720.0 |  40.0% |     5/14 |    410.0
114940 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1177 |    1.52 |  720.0 |  50.0% |      0/0 |     78.1
114950 |     2 |    623.26 |     9.94 |   164.25 |   449.07 |   0.1177 |    3.04 |  720.0 |  50.0% |     5/12 |    149.5
114960 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1177 |    1.51 |  720.0 |  50.0% |      0/0 |     87.4
114970 |     2 |    652.22 |     9.93 |   166.29 |   476.00 |   0.1177 |    3.01 |  720.0 |  50.0% |     7/13 |    483.5
[curriculum] dock rate < 50% for 3 windows -> regressing to 710.0 m
114980 |     1 |    -10.16 |   -10.16 |     0.00 |     0.00 |   0.1177 |    1.52 |  710.0 |  20.0% |      0/0 |     79.6
114990 |     2 |    597.00 |     9.94 |   165.80 |   421.26 |   0.1177 |    3.02 |  710.0 |  50.0% |      4/7 |    159.7
115000 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1177 |    1.52 |  710.0 |  20.0% |     7/17 |     74.8
115010 |     2 |    705.54 |     9.94 |   163.89 |   531.71 |   0.1177 |    3.05 |  710.0 |  60.0% |      5/7 |    165.7
115020 |     2 |    593.99 |     9.94 |   164.79 |   419.25 |   0.1177 |    3.03 |  710.0 |  50.0% |    10/18 |    503.7
[curriculum] dock rate >= 50% -> advancing to 720.0 m
115030 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1177 |    1.51 |  720.0 |  60.0% |      2/4 |     92.0
115040 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1177 |    1.52 |  720.0 |  30.0% |     5/13 |     84.9
115050 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1177 |    1.52 |  720.0 |  10.0% |      0/0 |     84.3
115060 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1177 |    1.53 |  720.0 |  30.0% |     2/10 |     93.0
115070 |     2 |    644.67 |     9.93 |   163.76 |   470.97 |   0.1177 |    3.05 |  720.0 |  10.0% |      0/0 |    150.7
